Brand Name,Model Name,Form Factor,Product Processor Socket Count,Available Expansion Slots,Available DIMM Slots,Maximum Memory Capacity (GB),Maximum Number Blade Slots,Installed Processors for Low-end Performance Configuration,Installed Processors for Typical or Single Configuration,Installed Processors for High-end Performance Configuration,Cores Per Processor Low-end Performance Configuration,Cores Per Processor Typical or Single Configuration,Cores Per Processor High-end Performance Configuration,Number of Threads for Low-end Performance Configuration,Number of Threads for Typical or Single Configuration,Number of Threads for High-end Performance Configuration,Processor Brand Typical or Single Configuration,Processor Speed for Low-end Performance Configuration (GHz),Processor Speed for Typical or Single Configuration (GHz),Processor Speed for High-end Performance Configuration (GHz),Num. of DDR Channels for Low-end Performance Configuration,Num. of DDR Channels for Typical or Single Configuration,Num. of DDR Channels for High-end Performance Configuration,Memory Speed Low-end Performance Configuration (GHz),Memory Speed Typical or Single Configuration (GHz),Memory Speed High-end Performance Configuration (GHz),Installed Num. DIMMs for Low-end Performance Configuration,Installed Num. DIMMs for Typical or Single Configuration,Installed Num. DIMMs for High-end Performance Configuration,Installed Memory for Low-end Performance Configuration (GB),Installed Memory for Typical or Single Configuration (GB),Installed Memory for High-end Performance Configuration (GB),Num. Solid State Drives (SSDs) Low-end Performance Configuration,Num. Solid State Drives (SSDs) Typical or Single Configuration,Num. Solid State Drives (SSDs) High-end Performance Configuration,Number Rotational Drives Low-end Performance Configuration,Number Rotational Drives Typical or Single Configuration,Number Rotational Drives High-end Performance Configuration,Power Supply Rated Output Low-end Performance Configuration (W),Power Supply Rated Output Typical or Single Configuration (W),Power Supply Rated Output High-end Performance Configuration (W),Num. Power Supplies for Low-end Performance Configuration,Num. Power Supplies for Typical or Single Configuration,Num. Power Supplies for High-end Performance Configuration,Number of PSU for Redundancy Low-end Performance Configuration,Number of PSU for Redundancy Typical or Single Configuration,Number of PSU for Redundancy High-end Performance Configuration,SERT Compress Eff. Score for Low-end Performance Configuration,SERT Compress Eff. Score for Typical or Single Configuration,SERT Compress Eff. Score for High-end Performance Configuration,SERT CryptoAES Efficiency Score Low-end Performance Configuration,SERT CryptoAES Efficiency Score Typical or Single Configuration,SERT CryptoAES Efficiency Score High-end Performance Configuration,SERT LU Efficiency Score Low-end Performance Configuration,SERT LU Efficiency Score Typical or Single Configuration,SERT LU Efficiency Score High-end Performance Configuration,SERT SOR Efficiency Score Low-end Performance Configuration,SERT SOR Efficiency Score Typical or Single Configuration,SERT SOR Efficiency Score High-end Performance Configuration,SERT SORT Efficiency Score Low-end Performance Configuration,SERT SORT Efficiency Score Typical or Single Configuration,SERT SORT Efficiency Score High-end Performance Configuration,SERT SHA256 Efficiency Score Low-end Performance Configuration,SERT SHA256 Efficiency Score Typical or Single Configuration,SERT SHA256 Efficiency Score High-end Performance Configuration,SERT Flood Efficiency Score Low-end Performance Configuration,SERT Flood Efficiency Score Typical or Single Configuration,SERT Flood Efficiency Score High-end Performance Configuration,SERT Capacity Efficiency Score Low-end Performance Configuration,SERT Capacity Efficiency Score Typical or Single Configuration,SERT Capacity Efficiency Score High-end Performance Configuration,SERT Sequential Efficiency Score Low-end Performance Configuration,SERT Sequential Efficiency Score Typical or Single Configuration,SERT Sequential Efficiency Score High-end Performance Configuration,SERT Random Efficiency Score Low-end Performance Configuration,SERT Random Efficiency Score Typical or Single Configuration,SERT Random Efficiency Score High-end Performance Configuration,SERT SSJ Efficiency Score Low-end Performance Configuration,SERT SSJ Efficiency Score Typical or Single Configuration,SERT SSJ Efficiency Score High-end Performance Configuration,SERT Idle Measurement (Watts) Low-end Performance Configuration,SERT Active State Efficiency Score Low-end Performance Configuration,SERT Total Server Normalized Performance Score Low-end Performance Configuration,SERT Total Server Power Score  (Watts) Low-end Performance Configuration,SERT Idle Measurement (Watts) Typical or Single Configuration,SERT Active State Efficiency Score Typical or Single Configuration,SERT Total Server Normalized Performance Score Typical or Single Configuration,SERT Total Server Power Score (Watts) Typical or Single Configuration,SERT Idle Measurement (Watts) High-end Performance Configuration,SERT Active State Efficiency Score High-end Performance Configuration,SERT Total Server Normalized Performance Score High-end Performance Configuration,SERT Total Server Power Score (Watts) High-end Performance Configuration,Tested Num. Blade Slots Low-end Performance Configuration,Tested Num. Blade Slots Typical or Single Configuration,Tested Num. Blade Slots High-end Performance Configuration
Hewlett Packard Enterprise,HPE ProLiant DL360 Gen10 Plus 2P,Rack-mount,2,3,32,8000,,2,2,2,8,32,40,32,128,160,Intel,2.8,2,2.3,8,8,8,3.2,3.2,3.2,16,16,16,128,256,512,0,0,2,2,2,0,800,800,800,1,1,2,2,2,2,13.06,24,25.53,21.34,31.19,29.66,19.96,35.8,38.9,,20,23.27,10.11,17.74,19.84,124.93,219.15,249.08,8.79,6.47,3.8,22.12,35.45,20.51,8.36,16.36,51.96,24.68,29.31,172.64,11.86,22.37,23.69,128.9,26.66,6.71,251.55,181.9,44.26,20.31,458.79,174,47.27,27.85,589.13,,,
Hewlett Packard Enterprise,HPE ProLiant DL365 Gen10 Plus 1P,Rack-mount,2,2,16,4096,,1,1,1,8,32,64,16,64,128,AMD,3.2,3,2.45,8,8,8,3.2,3.2,3.2,8,8,8,64,128,512,0,0,2,2,2,0,800,800,800,1,1,1,2,2,2,14.11,24.23,31.87,24.94,34.45,31.73,24.1,43.21,59.24,,29.94,46.76,13.1,26.15,38.27,246.82,497.96,726.56,14.34,7.76,3.55,25.43,40.16,23.46,17.22,27.47,229.38,28.83,47.26,1915.7,15.92,26.64,32.86,64.3,31.9,3.68,115.31,91.4,51.9,11.19,215.54,96.4,72.59,18.56,255.72,,,
Hewlett Packard Enterprise,HPE ProLiant DL365 Gen10 Plus 2P,Rack-mount,2,3,32,8192,,2,2,2,8,32,64,32,128,256,AMD,3.2,2.8,2.45,8,8,8,3.2,3.2,3.2,16,16,16,128,256,1024,0,0,2,2,2,0,800,800,800,1,1,1,2,2,2,15.6,27.32,34.32,26.88,37.38,34.66,26.86,49.54,65.57,,34.9,51.81,14.68,29.72,41.98,274.32,568.47,795.75,10.7,5.72,2.53,27.53,44.68,24.67,10.46,16.88,141.51,19,29.31,1126.65,17.66,29.54,35.59,100.8,35.8,7.52,209.97,140.5,59.1,22.24,375.98,157,79.76,37.74,473.17,,,
Hewlett Packard Enterprise,HPE ProLiant DL380 Gen10 Plus 1P,Rack-mount,2,8,16,8000,,1,1,1,8,28,40,16,56,80,Intel,2.8,2,2.3,8,8,8,3.2,3.2,3.2,8,8,8,64,128,256,0,0,2,2,2,0,800,800,800,1,1,1,2,2,2,12.12,23.93,24.58,20.95,29.99,26.71,17.91,32.59,32.99,,18.85,22.61,8.96,16.61,20.78,107.61,206.97,32.63,9.99,7.66,5.12,20.36,20.94,46.6,13.41,26.42,77.98,39.45,28.06,249.26,11.5,20.93,24.87,84.6,23.27,3.49,150.08,102.7,36.85,8.52,231.28,105.8,41.59,12.29,295.42,,,
Hewlett Packard Enterprise,HPE ProLiant DL380 Gen10 Plus 2P,Rack-mount,2,8,32,8000,,2,2,2,8,28,40,32,112,160,Intel,2.8,2,2.3,8,8,8,3.2,3.2,3.2,16,16,16,128,256,512,0,0,2,2,2,0,800,800,800,1,1,1,2,2,2,13.57,25.33,21.56,22.05,30.65,26.36,22,35.58,29.71,,20.19,24.46,10.18,17.61,22.38,125.82,222.15,33.18,8.42,6.56,3.72,22.25,21.88,47.77,7.89,17.15,47.77,23.34,16.99,150.42,13.06,22.16,25.66,143.3,27.1,6.99,257.87,175.5,40.88,17.67,432.15,181.1,42.89,21.84,509.12,,,
Hewlett Packard Enterprise,ProLiant DL380 G10,Rack-mount,2,6,24,384,,2,2,2,8,12,28,16,48,112,Intel,1.7,2,2.5,2,2,2,2.67,2.66,2.66,2,2,12,32,32,192,1,1,1,0,0,0,500,500,800,1,1,2,0,0,1,11.28,11.12,16.37,2.24,3.09,3.61,9.64,13.9,15.98,,15.07,18.94,8.2,16,19.43,13.8,23.77,29.17,6.32,4.65,2.95,23.39,23.75,36.49,56.51,47.2,45.4,663.55,563.8,628.52,10.74,10.25,15.35,58.8,13.44,1.54,115,60.81,16.06,2.71,168.8,94.87,24.69,10.23,414.63,,,
Hewlett Packard Enterprise,HPE ProLiant DL110 Gen10 Plus Telco,Rack-mount,1,3,8,1.00E+12,,1,1,1,16,32,32,32,64,64,Intel,2.4,2.2,2.3,8,8,8,3.2,3.2,3.2,8,8,8,64,256,256,2,2,2,0,0,0,700,700,700,1,1,1,2,2,2,19.54,23.69,23.52,27.05,26.71,26.85,28.31,36.25,36.87,,21.86,21.75,13.07,18.04,17.68,161.96,221.89,218.67,9.13,4.29,4.38,26.74,36.13,34.44,67.5,57.41,58.82,477.39,329.99,326.8,17.98,22.94,22.87,76.7,34.5,6.22,180.33,82.9,45.69,10.98,240.27,88.2,45.4,11.63,256.02,,,
Hewlett Packard Enterprise,HPE ProLiant DL20 Gen10,Rack-mount,1,2,4,64,,1,1,1,4,6,64,4,12,128,Intel,3.4,3,3.4,2,2,2,2.66,2.66,2.66,2,2,4,16,32,64,0,0,0,1,1,6,500,500,500,2,2,2,1,2,2,10.68,9.76,11.01,14.92,14.06,12.91,12.89,14.92,17.04,,9.48,9.87,7.01,9.12,10.31,13.19,14.18,15.85,14.95,6.88,3.64,18.45,33.01,25.18,30.88,25.57,49.02,54.08,45.2,124.22,7.2,6.85,6.21,44,14,1.13,80.57,52.8,15.8,1.92,121.25,60.7,16.5,2.3,139.44,,,
Hewlett Packard Enterprise,HPE ProLiant DL325 Gen10,Rack-mount,1,4,16,1,,1,1,1,4,24,64,8,48,128,AMD,2.1,2,2,8,8,8,2666,2.6,2.93,8,6,6,64,96,384,0,0,0,2,2,2,500,800,1600,1,2,2,0,2,2,6.9,15,19.99,11.51,20.37,20.09,8.4,19.5,35.39,,14.1,28.19,6.63,16.15,28.38,10.16,25.1,45.62,14.83,8.11,2.99,15.43,32.39,51.55,10.55,31.55,24.95,21.46,54.77,38.27,6.19,11.98,21.88,83.7,13.5,25.16,1443.51,84.8,25.9,59.14,1716.04,141.1,39.5,208.99,2747.22,0,0,0
Fujitsu,PRIMERGY RX2530 M5 E-Star Fam2.33,Rack-mount,2,4,24,3072,,2,2,2,8,10,24,32,40,96,Intel,2.1,2,2.4,0,0,0,2.93,2.93,2.93,12,12,12,192,192,288,0,0,1,8,4,0,1000,460,450,2,2,1,1,1,0,9.75,14.34,22.66,15.07,21.53,30.25,12.02,19.12,33.97,,10.58,19.35,7.56,11.62,20.66,11.76,17.83,30.5,5.06,5.23,3.95,21.47,28.89,42.12,40.05,33.24,43.37,67.18,52.68,487.06,7.46,10.97,17.22,167.9,13,17.7,2664.74,112.8,13,24,2354.65,69.9,13,38.3,3391.05,,,
Fujitsu,PRIMERGY RX2530 M5 E-Star Fam2.34,Rack-mount,2,4,24,3072,,2,2,2,8,10,24,32,40,96,Intel,2.1,2.2,2.4,0,0,0,2.93,2.93,2.93,12,12,12,192,192,288,0,0,1,10,4,0,1000,460,450,2,2,1,1,1,0,8.45,12.99,22.16,12.12,16.69,29.72,10.56,17.77,33.25,,9.94,19,6.63,10.75,20.15,10.3,16.59,29.78,4.3,5.04,3.89,19.07,26.83,41.3,30.2,17.29,40.96,57.66,34.07,483.14,6.3,9.59,16.98,202.6,13,15.2,3054.02,134.3,13,21.4,2517.76,75.5,13,37.5,3431.64,,,
Fujitsu,PRIMERGY RX2540 M5 E-Star Fam1,Rack-mount,2,4,12,1536,,1,1,1,10,10,24,20,20,48,Intel,2.2,2,2.4,0,0,0,2.93,2.93,2.67,6,6,6,96,96,144,0,0,1,8,8,0,1000,460,450,2,2,1,1,1,0,5.83,7.6,18.14,8.42,10.14,23.79,8.22,10.67,26.74,,5.82,15.88,4.55,5.79,15.18,7.69,9.88,25.42,4.45,5.09,4.88,14.41,16.89,33.78,69.18,90.87,52.39,94.48,127.02,633.6,4.69,5.83,14.12,198.34,11,11.1,2716.73,143.4,11,13.7,2140.11,70.3,11,30,2066.81,,,
Fujitsu,PRIMERGY RX2540 M5 E-Star Fam2,Rack-mount,2,8,24,3072,,2,2,2,10,10,24,40,40,96,Intel,2.2,2,2.4,0,0,0,2.93,2.93,2.93,12,12,12,192,192,288,0,0,1,16,8,0,1000,460,450,2,2,1,1,1,0,7.39,10.52,19.51,11.62,17.08,28.35,10.67,15.63,30.38,,8.76,18.02,5.76,8.63,17.31,9.86,14.7,28.66,3.17,4.52,3.66,16.72,23,38.19,85.33,77.99,36.13,115.84,107.54,432.27,5.81,8.64,16,284.9,13,14.2,4285.32,153.4,13,20.2,2886.54,79.9,13,34.6,3498.44,,,
Fujitsu,PRIMERGY RX4770 M6 E-Star Fam4,Rack-mount,4,12,48,18432,,4,4,4,16,18,28,128,144,224,Intel,2.8,3.1,2.9,24,24,24,3.2,3.2,3.2,24,24,24,192,384,768,0,0,0,24,8,2,2200,1600,1600,2,2,2,2,2,2,12.87,15.49,18.96,16.29,21.43,22.86,17.42,21.1,26.63,,12.27,15.69,11.08,13.49,16.92,16.68,20.02,25.32,3.3,3.09,1.89,27.75,29.91,35.72,37.8,16.19,4.38,77.63,32.07,8.48,10.41,13.32,16.17,478.4,21.2,338.84,9640,396.4,25.8,459.54,9728.82,380.9,29.1,794.62,10977.37,,,
Fujitsu,PRIMERGY TX1320 M5 E-Star Fam1,Tower/Pedestal,1,4,4,128,,1,1,1,4,4,8,4,8,16,Intel,2.8,3.4,3.2,2,2,4,3.2,3.2,3.2,2,2,4,16,16,48,0,2,2,4,0,0,500,500,500,2,2,2,1,1,1,10.37,11.76,17.88,12.6,18.95,24,12.46,16.43,24.33,,8.31,14.03,4.35,7.52,11.76,62.78,100.13,161.08,17.44,19.6,9.53,9.1,12.34,15.9,80.83,151.1,153.47,128.1,2001.89,1921.26,5.06,8.01,12.05,66,13.6,28.45,917.58,55.6,20.5,183.88,924.9,56.5,29.7,193.46,1089.68,,,
Fujitsu,PRIMERGY TX1330 M5 E-Star Fam1,Tower/Pedestal,1,4,4,128,,1,1,1,4,4,8,4,8,16,Intel,2.8,3.4,3.2,2,2,4,3.2,3.2,3.2,2,2,4,16,16,48,0,2,2,4,0,0,900,900,900,2,2,2,1,1,1,8,9.9,16.57,10.11,15.99,22.12,10.37,13.9,23.08,,6.74,11.83,3.53,6.27,11.05,51.05,82.4,146.71,14.22,15.87,8.4,7.48,10.76,15.48,65.72,136.87,137.51,103.6,2099.4,1879.8,4.16,6.58,11.01,82.2,11,28.41,1127.69,69,17.2,226.37,1100.3,67.7,27.3,220.88,1197.72,,,
Fujitsu,PRIMERGY RX1330 M4 E-Star Fam1,Rack-mount,1,3,4,64,,1,1,1,4,4,6,4,4,12,Intel,3.3,3.3,3.8,0,0,0,2.67,2.67,2.67,2,2,4,16,16,40,0,0,1,4,2,0,460,460,460,2,1,1,1,0,0,9.54,12.22,17.81,12.38,16.2,27.66,12.76,15.7,22.02,,7.43,15.82,5.86,7.49,15.38,10.75,13.89,22.42,13.68,19.32,15.81,15.34,18.59,25.01,67.5,39.98,131.19,164.73,76.14,2140.37,5.97,7.82,11.67,57.2,11,12.7,933.3,38.4,11,15.7,701.52,18.9,11,28.7,729.38,,,
Hewlett Packard Enterprise,HPE ProLiant XL190r Gen 10,Multi-node,2,4,16,1024,2,2,2,2,8,18,18,32,62,72,Intel,2.1,2,2.6,12,12,12,2933,2933,2933,12,16,32,192,2047.3,2043,0,0,0,2,8,6,800,800,800,2,2,2,2,2,2,13.61,13.05,9.36,21.97,17.12,11.04,16.9,18.47,14.98,,10.76,9.53,10.67,11.4,9.69,16.9,18.41,15.72,6.46,1.07,0.98,21.02,18.6,16.65,5.32,8.7,12.36,10.3,15.26,20.35,11.35,10.65,7.48,275.3,21,104.5,3858.7,549.3,22.9,460.9,8821.68,683.4,19,502.69,10999.8,2,2,2
Hewlett Packard Enterprise,HPE Superdome Flex 280 Server,Rack-mount,1,16,12,4500,,1,1,1,8,16,28,16,32,56,Intel,3.9,2.8,2.9,6,6,6,3.2,3.2,3.2,6,6,6,192,192,192,0,0,2,2,2,0,1600,1600,1600,2,2,2,2,2,2,9.63,12.06,18.23,14.11,7.88,19.83,13.05,17.23,25.92,,9.55,14.02,6.66,9.06,13.48,20.27,28.6,42.13,4.3,3.31,3.9,9.84,12.16,17.88,5.88,90.47,90.45,11.4,665.92,661.95,7.78,9.05,90.45,116.1,14.58,3.49,239.54,129,18.96,5.04,266.03,128.2,28,9.03,322.15,,,
Hewlett Packard Enterprise,HPE Superdome Flex 280 Server 2P,Rack-mount,2,16,24,4500,,2,2,2,8,16,56,32,64,112,Intel,3.9,2.8,2.9,12,12,12,3.2,3.2,3.2,12,12,12,384,384,384,0,0,0,2,2,2,1600,1600,1600,2,2,2,2,2,2,9.87,13.88,19.41,15.46,19.93,23.08,15.21,20.7,29.7,,11.83,16.53,7.89,11.06,15.75,24.29,35.79,49.63,3.25,3.02,2.99,9.56,13.9,16.96,3.84,61.72,60.39,7.8,454.02,425.42,9.12,11.19,16.05,155.7,16.54,6.66,402.81,164.5,25.27,11.36,449.7,165.7,31.87,17.58,551.7,,,
Hewlett Packard Enterprise,HPE Superdome Flex 280 Server 4P,Rack-mount,4,16,48,9000,,4,4,4,8,16,56,64,128,224,Intel,3.9,2.8,2.9,24,24,24,3.2,3.2,3.2,24,24,24,768,768,768,0,0,0,2,2,2,1600,1600,1600,2,2,2,2,2,2,10.31,14.13,17.94,16.47,20.95,24.33,16.12,22.09,31.33,,12.45,17.21,8.48,11.72,16.55,25.91,37.59,51.97,2.38,2.24,2.17,9.46,14.41,15.98,2.49,37.02,35.98,5.19,268.12,256.94,9.82,11.84,16.63,224,17.86,13.38,749.5,235.9,27.13,22.52,830.07,241.9,33.17,34.55,1041.45,,,
Hewlett Packard Enterprise,HPE Synergy 480 Gen10 Plus 1P,Blade - Half Chassis,2,3,16,4096,12,1,1,1,8,32,40,16,64,80,Intel,2.8,2,2.3,8,8,8,3.2,3.2,3.2,8,8,8,64,128,256,2,0,0,0,2,2,2650,3400,3400,2,2,2,4,4,4,12.05,19.11,21.71,19.21,23.22,25.15,16.95,30.28,34.85,,17.72,20.28,8.5,15.34,17.75,104.84,189.35,220.54,10.12,5.65,4.55,11.87,28.4,32.96,79.49,8.14,8,637.31,18.17,18.05,9,18.96,21.75,95.08,22.8,3.66,160.62,125.98,32.6,9.29,284.94,137.02,39,12.38,317.26,6,6,6
Hewlett Packard Enterprise,HPE Synergy  480 Gen10 Plus 2P,Blade - Half Chassis,2,3,32,8192,12,2,2,2,8,32,40,32,128,160,Intel,2.8,2,2.3,8,8,8,3.2,3.2,3.2,16,16,16,128,256,512,2,0,0,0,2,2,2650,3400,3400,2,2,2,4,4,4,13.44,20.51,23.09,20.74,24.85,26.48,19.85,33.36,38.49,,19.5,22.44,9.9,16.7,19.02,123.34,207.87,242.99,8.17,4.96,3.42,13.28,30.35,33.66,47.19,6.12,5.24,370.94,13.56,12.55,10.39,20.48,23.71,149.13,26.59,7.25,272.71,205.67,37.3,19.05,510.38,239.9,43,24.98,580.8,6,6,6
Hewlett Packard Enterprise,HPE Synergy 660 Gen10 Compute Module,Blade - Half Chassis,4,6,48,6.1,,4,4,4,10,20,28,20,160,224,Intel,2.4,2,2.7,0,0,24,2.66,2.66,2.9,12,20,24,192,320,1536,1,1,4,0,0,0,2650,2650,3400,3,3,3,6,6,6,13.85,16.12,16.29,17.1,17.59,20.85,20.49,23.93,25.2,,14.24,15.34,12.29,15.26,16.15,18.45,22.65,24.14,3.83,2.76,1.43,31.11,35.9,33.44,11.65,10.28,20.17,30.49,26.32,164.89,11.91,13.99,13.66,565.2,22.3,488.68,13582.25,622,26,1075.46,21881.78,763.8,32.6,3000.22,31939.78,3,3,3
Hewlett Packard Enterprise,TPS-F039-HPE Apollo 4200 Gen10 Plus 1P,Rack-mount,1,10,12,6,,1,1,1,8,16,32,16,32,64,Intel,2.8,2,2.3,8,8,8,3.2,3.2,3.2,8,8,8,64,64,256,0,2,2,2,0,0,800,800,800,1,1,1,0,0,0,9.27,13.72,19.53,15.78,20.57,26.81,13.27,20,30.38,,10.92,17.75,6.68,9.8,15.8,80.39,116.67,189.59,8.72,7.36,4.91,10.84,14.88,20.26,10.39,117.44,97.43,28.72,391.25,288.39,8.28,12.65,19.56,111.4,16.8,3.2,189.97,114.3,24.9,5.67,227.38,116.3,39.26,11.2,285.22,,,
Hewlett Packard Enterprise,HPE ProLiant DL345 Gen11,Rack-mount,1,6,12,6144,,1,1,1,16,96,96,32,192,192,AMD,3,2.4,2.4,12,12,12,4.8,4.8,4.8,12,12,12,192,768,768,2,2,2,0,0,0,1000,1000,1000,1,1,1,1,1,1,21.11,40.45,40.45,33,40.34,40.34,32.24,59.69,59.69,,42.96,42.96,16.73,38.81,38.81,267.78,664.25,664.25,11.75,4.43,4.43,43.58,89.48,89.48,50.25,38.97,38.97,776.93,663.84,663.84,19.78,44.16,44.16,130.5,51.9,296.14,2358.23,146.8,96.2,1178.69,4729.25,146.8,96.2,1178.69,4729.25,,,
Hewlett Packard Enterprise,HPE ProLiant DL365 Gen11 2P,Rack-mount,2,2,24,12288,,2,2,2,16,32,96,64,128,384,AMD,3,3.25,2.4,12,12,12,4.8,4.8,4.8,24,24,24,384,384,1536,2,2,2,0,0,0,1000,1000,2100,1,1,1,1,1,1,24.11,32.36,39.15,37.38,46.71,38.21,36.4,47.48,58.35,,28.09,42.8,19.31,26.29,37.9,314.01,440.79,655.54,9.33,8.68,3.03,49.36,61.94,85.57,31.62,25.49,21.49,502.69,435.48,370.1,23.15,33.46,42.41,179.7,60.7,533.09,4204.35,196.8,75.1,919.72,6156.98,268,95.6,2673.19,9629.46,,,
Hewlett Packard Enterprise,HPE ProLiant DL365 Gen11 1P,Rack-mount,2,2,24,6144,,1,1,1,16,32,96,32,64,192,AMD,3,3.25,2.4,12,12,12,4.8,4.8,4.8,12,12,12,192,192,768,2,2,2,0,0,0,1000,1000,1000,1,1,1,1,1,1,23.33,29.97,37.87,35.49,44.41,37.54,35.28,43.84,54.69,,26.2,39.79,18.69,24.7,35.12,302.67,409.59,614.27,12.51,11.8,4.26,47.8,60.26,75.29,60.18,45.12,37.97,975.4,710.24,643.04,22.04,31.68,40.64,102.5,57.3,312.01,2167.55,143.9,69.4,474.99,3286.2,154.6,88.3,1178.05,5142.57,,,
Hewlett Packard Enterprise,HPE ProLiant DL385 Gen11 2P,Rack-mount,2,6,24,12288,,2,2,2,16,32,96,64,128,384,AMD,3,3.25,2.4,12,12,12,4.8,4.8,4.8,24,24,24,384,384,1536,2,2,2,0,0,0,1000,1000,2100,1,1,1,1,1,1,23.49,32.41,39.8,35.83,46.17,39.08,34.7,46.63,60.24,,27.4,43.42,18.87,25.93,38.74,305.88,431.19,668.55,8.89,8.55,3.07,47.24,62.41,87.43,30.27,24.6,21.1,490.26,419.12,359.54,22.45,33.27,44.1,192.6,58.5,532.31,4351.79,214.3,74.2,920.21,6251.26,272.2,97.4,2659.99,9485.86,,,
Hewlett Packard Enterprise,HPE ProLiant DL385 Gen11 1P,Rack-mount,2,6,24,6144,,1,1,1,16,32,96,32,64,192,AMD,3,3.25,2.4,12,12,12,4.8,4.8,4.8,12,12,12,192,192,768,2,2,2,0,0,0,1000,1000,1000,1,1,1,1,1,1,23.48,30.93,38.64,35.78,45.89,38.84,34.91,44.95,56.59,,27.14,40.84,18.74,25.51,36.42,301.92,424.22,640.46,12.53,11.88,4.43,46.51,61.2,81.61,59.52,45.39,39.31,952.49,721.1,667.8,21.95,32.24,43.92,106.4,57,309.67,2172.59,140,71,474.28,3206.95,147.4,92.4,1182.47,4953.34,,,
Hewlett Packard Enterprise,HPE ProLiant DL325 Gen10 Plus V2,Rack-mount,1,2,16,4096,,1,1,1,8,64,64,16,128,128,AMD,3.7,2,2.45,8,8,8,3.2,3.2,3.2,8,8,8,64,256,512,0,0,2,2,2,0,500,500,500,1,1,1,2,2,2,12.72,32.45,31.86,23.05,35.51,31.11,21.59,59.78,61.07,,44.65,47.42,12.25,37.37,38.96,218.06,705.1,735.3,12.88,5.63,3.52,13.68,26.45,23.79,14.73,26.02,126.56,25.14,41.02,1526.41,13.47,30.9,126.56,47.9,26.69,2.03,75.91,57.7,61.26,6.7,109.45,62.3,71.57,9.06,126.63,,,
HPE,ProLiant DL360 Gen10 1P,Rack-mount,2,6,24,768,,1,1,2,8,12,28,1,2,2,Intel,1.7,2.2,2.7,3,3,3,2933,2933,2933,6,6,6,96,96,192,0,0,2,2,2,2,500,500,800,1,1,2,0,,1,5.19,12.84,17.26,8.85,22.14,23.08,7.86,17.78,25.17,,10.3,15.26,3.97,10.22,14.21,8.07,17.57,24.57,8.23,7.52,4.03,14.42,29.74,36.59,14.42,26.04,22.89,36.3,49.49,44.01,5.58,11.8,15.48,68.9,11.3,17.77,1064.91,62.3,22.6,40.76,1365.22,69.2,27.8,110.45,2529.29,,,
HPE,ProLiant DL360 Gen10 2P,Rack-mount,2,6,24,768,,2,2,2,8,12,28,1,2,2,Intel,1.7,2.2,2.7,6,6,6,2933,2933,2933,12,12,12,192,192,384,0,0,2,2,2,2,500,500,800,1,1,2,0,,1,6.66,14.13,18.46,11.21,25.53,25.46,10.65,22.02,28.48,,12.27,17.34,5.33,11.8,15.86,10.52,20.81,27.89,6.78,6.57,3.09,15.6,33.21,39.28,10.71,20.93,15.13,29.79,39.91,29.93,7.13,13.49,16.95,78.7,14.5,34.19,1607.47,71.9,26.9,88.45,2251.83,94.6,31.5,266.87,4494.84,,,
HPE,ProLiant DL380 Gen10 1P,Rack-mount,2,6,24,768,,1,1,2,8,12,28,1,2,2,Intel,1.7,2.2,2.7,3,3,3,2933,2933,2933,6,6,6,96,96,192,0,0,2,2,2,2,500,500,800,1,1,2,0,,1,5.96,13.47,19.18,10.07,23.14,24.99,9.05,19.13,28.19,,10.71,17.05,4.64,10.47,16.13,9.07,18.04,28.23,8.8,8.44,4.34,15.87,30.39,38.27,16.58,27.32,23.91,41.03,52.19,45.93,6.29,12.29,16.96,59.2,12.7,17.7,950.09,59.1,23.4,41.77,1342.34,65.5,30.4,114.2,2365.51,,,
Hewlett Packard Enterprise,TPS-F039-HPE Apollo 4200 Gen10 Plus 2P,Rack-mount,2,10,24,12,,2,2,2,8,16,32,32,64,128,Intel,2.8,2,2.2,16,16,16,3.2,3.2,3.2,16,16,16,128,128,512,0,2,2,2,0,0,1600,1600,1600,1,1,1,0,0,0,10.92,16.65,21.11,18.76,23.51,28.8,16.9,24.35,32.27,,13.4,19.36,8.31,12.06,17.06,97.93,146.36,209.05,6.96,7.83,4.25,12.28,16.99,21.26,7.11,74.77,57,19.92,262.07,176.29,10.64,14.93,21.11,155.4,20.7,6.42,309.55,162.7,31.57,11.78,373.18,180.4,44,22.47,510.17,,,
Hewlett Packard Enterprise,HPE Cray XD225v 1P,Blade - Half Chassis,2,3,24,6144,4,1,1,1,16,32,96,32,64,192,AMD,3,3.25,2.4,12,12,12,4.8,4.8,4.8,12,12,12,192,192,768,1,1,1,0,0,0,2400,2400,2400,2,2,2,2,2,2,26.36,35.81,38.9,40.11,51.1,38.44,39.03,49.55,62.41,,31.85,43.46,20.92,29.42,37.19,338.36,499.7,662.12,14.33,13.84,4.2,52.05,72.29,83.51,380.33,314.36,250.47,3828.28,3184.2,2488.12,25.01,36.81,43.06,160.9,69.2,1463.06,3984.99,179.1,88.7,1791.13,5482.17,227.4,101.3,3065.74,9416.39,2,2,2
